,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology
4206,2047,T5PARAFFINIPPU,,,99999.0,,,,1.48e-06,1.48e-06,,,3.0311644e-07,99999.0,1.48e-06,,,99999.0,,6.1371837e-07,0.0148,
4207,2047,T5REFR_ACIPPU,E5IPPUREFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
4208,2047,T5REFR_ACIPPU,REFR_AC,,,,,,,,,,,,,,,,,,,0.6336
4209,2047,T5REFR_ACIPPU,,,99999.0,,,,6.336e-05,6.336e-05,,,1.2976661e-05,99999.0,6.336e-05,,,99999.0,,2.6273781e-05,0.6336,
4210,2047,T5SF6_USEIPPU,E5IPPUSF6_USE,,,,,,,,,,,,,0.0282,0.0282,,,,,
4211,2047,T5SF6_USEIPPU,SF6_USE,,,,,,,,,,,,,,,,,,,0.0282
4212,2047,T5SF6_USEIPPU,,,99999.0,,,,2.82e-06,2.82e-06,,,5.7755971e-07,99999.0,2.82e-06,,,99999.0,,1.1693823e-06,0.0282,
4213,2047,,E5INDCEM_PROD,,,,,,,,2.8585,,,,,,,,,,,
4214,2047,,E5IPPUAEROSOLS,,,,,,,,0.0002,,,,,,,,,,,
4215,2047,,E5IPPUCARBIDE_PROD,,,,,,,,0.0017,,,,,,,,,,,
4216,2047,,E5IPPUCARBONATE,,,,,,,,0.056,,,,,,,,,,,
4217,2047,,E5IPPUFIRE_PROT,,,,,,,,0.0006,,,,,,,,,,,
4218,2047,,E5IPPUFLUOR_GLASS,,,,,,,,0.002,,,,,,,,,,,
4219,2047,,E5IPPUGLASS_PROD,,,,,,,,0.0924,,,,,,,,,,,
4220,2047,,E5IPPULIME_PROD,,,,,,,,0.0028,,,,,,,,,,,
4221,2047,,E5IPPULUBRI_GREASE,,,,,,,,0.0011,,,,,,,,,,,
4222,2047,,E5IPPULUBRI_OILS,,,,,,,,0.1365,,,,,,,,,,,
4223,2047,,E5IPPUPARAFFIN,,,,,,,,0.0148,,,,,,,,,,,
4224,2047,,E5IPPUREFR_AC,,,,,,,,0.6336,,,,,,,,,,,
4225,2047,,E5IPPUSF6_USE,,,,,,,,0.0282,,,,,,,,,,,
4226,2047,,,CO2e_IPPU,,1.8878453,,,,,,,,,,,,,,,,
4227,2047,,,,,,,,,,,4.1993171e-05,,,,,,,0.00051901706,,,
4228,2047,,,,,,,,,,,1.7997073e-05,,,,,,,0.00051901706,,,
4229,2047,,,,,,,,,,,5.8762527e-08,,,,,,,0.00051901706,,,
4230,2047,,,,,,,,,,,1.9391634e-06,,,,,,,0.00051901706,,,
4231,2047,,,,,,,,,,,1.1752505e-06,,,,,,,0.00051901706,,,
4232,2047,,,,,,,,,,,3.5677248e-08,,,,,,,0.00051901706,,,
4233,2047,,,,,,,,,,,2.8646732e-06,,,,,,,0.00051901706,,,
4234,2047,,,,,,,,,,,2.3085278e-08,,,,,,,0.00051901706,,,
4235,2047,,,,,,,,,,,3.1060193e-07,,,,,,,0.00051901706,,,
4236,2047,,,,,,,,,,,1.329712e-05,,,,,,,0.00051901706,,,
4237,2047,,,,,,,,,,,1.259197e-08,,,,,,,0.00051901706,,,
4238,2047,,,,,,,,,,,4.1973233e-08,,,,,,,0.00051901706,,,
4239,2047,,,,,,,,,,,5.9182259e-07,,,,,,,0.00051901706,,,
4240,2047,,,,,,,,,,,4.1993171e-05,,,,,,,0.00051901706,,,
4241,2047,,,,,,,,,,,5.9990244e-05,,,,,,,0.00051901706,,,
4242,2047,,,,,,,,,,,5.9990244e-05,,,,,,,0.00051901706,,,
4243,2047,,,,,,,,,,,5.8762527e-08,,,,,,,0.00051901706,,,
4244,2047,,,,,,,,,,,1.9391634e-06,,,,,,,0.00051901706,,,
4245,2047,,,,,,,,,,,1.1752505e-06,,,,,,,0.00051901706,,,
4246,2047,,,,,,,,,,,3.5677248e-08,,,,,,,0.00051901706,,,
4247,2047,,,,,,,,,,,2.8646732e-06,,,,,,,0.00051901706,,,
4248,2047,,,,,,,,,,,2.3085278e-08,,,,,,,0.00051901706,,,
4249,2047,,,,,,,,,,,3.1060193e-07,,,,,,,0.00051901706,,,
4250,2047,,,,,,,,,,,1.329712e-05,,,,,,,0.00051901706,,,
4251,2047,,,,,,,,,,,1.259197e-08,,,,,,,0.00051901706,,,
4252,2047,,,,,,,,,,,4.1973233e-08,,,,,,,0.00051901706,,,
4253,2047,,,,,,,,,,,5.9182259e-07,,,,,,,0.00051901706,,,
4254,2048,AEROSOLS,AEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
4255,2048,AEROSOLS,,CO2e_IPPU,,,,0.0002,,,,,,,,,,,,,,
4256,2048,AEROSOLS,,,0.0002,,,,2e-08,2e-08,,,,0.0002,2e-08,,,0.0002,,,0.0002,
4257,2048,CARBIDE_PROD,CARBIDE_PROD,,,,,,,,,,,,,0.0018,0.0018,,,,,
4258,2048,CARBIDE_PROD,,CO2e_IPPU,,,,0.00198,,,,,,,,,,,,,,
4259,2048,CARBIDE_PROD,,,0.0018,,,,1.8e-07,1.8e-07,,,3.5110013e-08,0.0018,1.8e-07,,,0.0018,,7.108707e-08,0.0018,
4260,2048,CARBONATE,CARBONATE,,,,,,,,,,,,,0.0593,0.0593,,,,,
4261,2048,CARBONATE,,CO2e_IPPU,,,,0.02460357,,,,,,,,,,,,,,
4262,2048,CARBONATE,,,0.0593,,,,5.93e-06,5.93e-06,,,1.1566799e-06,0.0593,5.93e-06,,,0.0593,,2.341924e-06,0.0593,
4263,2048,FIRE_PROT,FIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
4264,2048,FIRE_PROT,,CO2e_IPPU,,,,0.0006,,,,,,,,,,,,,,
4265,2048,FIRE_PROT,,,0.0006,,,,6e-08,6e-08,,,1.1703338e-08,0.0006,6e-08,,,0.0006,,2.369569e-08,0.0006,
4266,2048,FLUOR_GLASS,FLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
4267,2048,FLUOR_GLASS,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
4268,2048,FLUOR_GLASS,,,0.002,,,,2e-07,2e-07,,,3.9011125e-08,0.002,2e-07,,,0.002,,7.8985633e-08,0.002,
4269,2048,GLASS_PROD,GLASS_PROD,,,,,,,,,,,,,0.0978,0.0978,,,,,
4270,2048,GLASS_PROD,,CO2e_IPPU,,,,0.0978,,,,,,,,,,,,,,
4271,2048,GLASS_PROD,,,0.0978,,,,9.78e-06,9.78e-06,,,1.907644e-06,0.0978,9.78e-06,,,0.0978,,3.8623975e-06,0.0978,
4272,2048,IMP_REFR_AC,REFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
4273,2048,IMP_REFR_AC,,CO2e_IPPU,,,,0.6336,,,,,,,,,,,,,,
4274,2048,IMP_REFR_AC,,,0.6336,,,,6.336e-05,6.336e-05,,,1.2358724e-05,0.6336,6.336e-05,,,0.6336,,2.5022649e-05,0.6336,
4275,2048,LIME_PROD,LIME_PROD,,,,,,,,,,,,,0.0029,0.0029,,,,,
4276,2048,LIME_PROD,,CO2e_IPPU,,,,0.0029,,,,,,,,,,,,,,
4277,2048,LIME_PROD,,,99999.0,,,,2.9e-07,2.9e-07,,,5.6566132e-08,99999.0,2.9e-07,,,99999.0,,1.1452917e-07,0.0029,
4278,2048,LUBRI_GREASE,LUBRI_GREASE,,,,,,,,,,,,,0.0012,0.0012,,,,,
4279,2048,LUBRI_GREASE,,CO2e_IPPU,,,,0.00017688,,,,,,,,,,,,,,
4280,2048,LUBRI_GREASE,,,0.0012,,,,1.2e-07,1.2e-07,,,2.3406675e-08,0.0012,1.2e-07,,,0.0012,,4.739138e-08,0.0012,
4281,2048,LUBRI_OILS,LUBRI_OILS,,,,,,,,,,,,,0.1445,0.1445,,,,,
4282,2048,LUBRI_OILS,,CO2e_IPPU,,,,0.0851972,,,,,,,,,,,,,,
4283,2048,LUBRI_OILS,,,0.1445,,,,1.445e-05,1.445e-05,,,2.8185538e-06,0.1445,1.445e-05,,,0.1445,,5.706712e-06,0.1445,
4284,2048,PARAFFIN,PARAFFIN,,,,,,,,,,,,,0.0156,0.0156,,,,,
4285,2048,PARAFFIN,,CO2e_IPPU,,,,0.00919776,,,,,,,,,,,,,,
4286,2048,PARAFFIN,,,0.0156,,,,1.56e-06,1.56e-06,,,3.0428678e-07,0.0156,1.56e-06,,,0.0156,,6.1608794e-07,0.0156,
4287,2048,PROD_CEM,CEM_PROD,,,,,,,,,,,,,2.894,2.894,,,,,
4288,2048,PROD_CEM,CLK_PROD,,,,,,,,,,,,,,,,,,,2.0258
4289,2048,PROD_CEM,RAW_MAT_CEM,,,,,,,,,,,,,,,,,,,0.8682
4290,2048,PROD_CEM,,,99999.0,,,,0.0002894,0.0002894,,,5.6449098e-05,99999.0,0.0002894,,,99999.0,,0.00011429221,2.894,
4291,2048,PROD_CLK_TRAD,CLK_PROD,,,,,,,,,,,,,2.0258,2.0258,,,,,
4292,2048,PROD_CLK_TRAD,RAW_MAT_CLK,,,,,,,,,,,,,,,,,,,2.0258
4293,2048,PROD_CLK_TRAD,,CO2e_IPPU,,,,1.0540278,,,,,,,,,,,,,,
4294,2048,PROD_CLK_TRAD,,,99999.0,,,,0.00020258,0.00020258,,,3.9514369e-05,99999.0,0.00020258,,,99999.0,,8.0004548e-05,2.0258,
4295,2048,RAW_MAT_CEM,RAW_MAT_CEM,,,,,,,,,,,,,0.8682,0.8682,,,,,
4296,2048,RAW_MAT_CEM,,,99999.0,,,,8.682e-05,8.682e-05,,,1.6934729e-05,99999.0,8.682e-05,,,99999.0,,3.4287663e-05,0.8682,
4297,2048,RAW_MAT_CLK,RAW_MAT_CLK,,,,,,,,,,,,,2.0258,2.0258,,,,,
4298,2048,RAW_MAT_CLK,,,99999.0,,,,0.00020258,0.00020258,,,3.9514369e-05,99999.0,0.00020258,,,99999.0,,8.0004548e-05,2.0258,
4299,2048,SF6_USE,SF6_USE,,,,,,,,,,,,,0.0287,0.0287,,,,,
4300,2048,SF6_USE,,CO2e_IPPU,,,,0.00068593,,,,,,,,,,,,,,
4301,2048,SF6_USE,,,0.0287,,,,2.87e-06,2.87e-06,,,5.5980965e-07,0.0287,2.87e-06,,,0.0287,,1.1334438e-06,0.0287,
4302,2048,T5AEROSOLSIPPU,AEROSOLS,,,,,,,,,,,,,,,,,,,0.0002
4303,2048,T5AEROSOLSIPPU,E5IPPUAEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
4304,2048,T5AEROSOLSIPPU,,,99999.0,,,,2e-08,2e-08,,,,99999.0,2e-08,,,99999.0,,,0.0002,
4305,2048,T5CARBIDE_PRODIPPU,CARBIDE_PROD,,,,,,,,,,,,,,,,,,,0.0018
4306,2048,T5CARBIDE_PRODIPPU,E5IPPUCARBIDE_PROD,,,,,,,,,,,,,0.0018,0.0018,,,,,
4307,2048,T5CARBIDE_PRODIPPU,,,99999.0,,,,1.8e-07,1.8e-07,,,3.5110013e-08,99999.0,1.8e-07,,,99999.0,,7.108707e-08,0.0018,
4308,2048,T5CARBONATEIPPU,CARBONATE,,,,,,,,,,,,,,,,,,,0.0593
4309,2048,T5CARBONATEIPPU,E5IPPUCARBONATE,,,,,,,,,,,,,0.0593,0.0593,,,,,
4310,2048,T5CARBONATEIPPU,,,99999.0,,,,5.93e-06,5.93e-06,,,1.1566799e-06,99999.0,5.93e-06,,,99999.0,,2.341924e-06,0.0593,
4311,2048,T5CEM_PRODIND,CEM_PROD,,,,,,,,,,,,,,,,,,,2.894
4312,2048,T5CEM_PRODIND,E5INDCEM_PROD,,,,,,,,,,,,,2.894,2.894,,,,,
4313,2048,T5CEM_PRODIND,,,99999.0,,,,0.0002894,0.0002894,,,5.6449098e-05,99999.0,0.0002894,,,99999.0,,0.00011429221,2.894,
4314,2048,T5FIRE_PROTIPPU,E5IPPUFIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
4315,2048,T5FIRE_PROTIPPU,FIRE_PROT,,,,,,,,,,,,,,,,,,,0.0006
4316,2048,T5FIRE_PROTIPPU,,,99999.0,,,,6e-08,6e-08,,,1.1703338e-08,99999.0,6e-08,,,99999.0,,2.369569e-08,0.0006,
4317,2048,T5FLUOR_GLASSIPPU,E5IPPUFLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
4318,2048,T5FLUOR_GLASSIPPU,FLUOR_GLASS,,,,,,,,,,,,,,,,,,,0.002
4319,2048,T5FLUOR_GLASSIPPU,,,99999.0,,,,2e-07,2e-07,,,3.9011125e-08,99999.0,2e-07,,,99999.0,,7.8985633e-08,0.002,
4320,2048,T5GLASS_PRODIPPU,E5IPPUGLASS_PROD,,,,,,,,,,,,,0.0978,0.0978,,,,,
4321,2048,T5GLASS_PRODIPPU,GLASS_PROD,,,,,,,,,,,,,,,,,,,0.0978
4322,2048,T5GLASS_PRODIPPU,,,99999.0,,,,9.78e-06,9.78e-06,,,1.907644e-06,99999.0,9.78e-06,,,99999.0,,3.8623975e-06,0.0978,
4323,2048,T5LIME_PRODIPPU,E5IPPULIME_PROD,,,,,,,,,,,,,0.0029,0.0029,,,,,
4324,2048,T5LIME_PRODIPPU,LIME_PROD,,,,,,,,,,,,,,,,,,,0.0029
4325,2048,T5LIME_PRODIPPU,,,99999.0,,,,2.9e-07,2.9e-07,,,5.6566132e-08,99999.0,2.9e-07,,,99999.0,,1.1452917e-07,0.0029,
4326,2048,T5LUBRI_GREASEIPPU,E5IPPULUBRI_GREASE,,,,,,,,,,,,,0.0012,0.0012,,,,,
4327,2048,T5LUBRI_GREASEIPPU,LUBRI_GREASE,,,,,,,,,,,,,,,,,,,0.0012
4328,2048,T5LUBRI_GREASEIPPU,,,99999.0,,,,1.2e-07,1.2e-07,,,2.3406675e-08,99999.0,1.2e-07,,,99999.0,,4.739138e-08,0.0012,
4329,2048,T5LUBRI_OILSIPPU,E5IPPULUBRI_OILS,,,,,,,,,,,,,0.1445,0.1445,,,,,
4330,2048,T5LUBRI_OILSIPPU,LUBRI_OILS,,,,,,,,,,,,,,,,,,,0.1445
4331,2048,T5LUBRI_OILSIPPU,,,99999.0,,,,1.445e-05,1.445e-05,,,2.8185538e-06,99999.0,1.445e-05,,,99999.0,,5.706712e-06,0.1445,
4332,2048,T5PARAFFINIPPU,E5IPPUPARAFFIN,,,,,,,,,,,,,0.0156,0.0156,,,,,
4333,2048,T5PARAFFINIPPU,PARAFFIN,,,,,,,,,,,,,,,,,,,0.0156
4334,2048,T5PARAFFINIPPU,,,99999.0,,,,1.56e-06,1.56e-06,,,3.0428678e-07,99999.0,1.56e-06,,,99999.0,,6.1608794e-07,0.0156,
4335,2048,T5REFR_ACIPPU,E5IPPUREFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
4336,2048,T5REFR_ACIPPU,REFR_AC,,,,,,,,,,,,,,,,,,,0.6336
4337,2048,T5REFR_ACIPPU,,,99999.0,,,,6.336e-05,6.336e-05,,,1.2358724e-05,99999.0,6.336e-05,,,99999.0,,2.5022649e-05,0.6336,
4338,2048,T5SF6_USEIPPU,E5IPPUSF6_USE,,,,,,,,,,,,,0.0287,0.0287,,,,,
4339,2048,T5SF6_USEIPPU,SF6_USE,,,,,,,,,,,,,,,,,,,0.0287
4340,2048,T5SF6_USEIPPU,,,99999.0,,,,2.87e-06,2.87e-06,,,5.5980965e-07,99999.0,2.87e-06,,,99999.0,,1.1334438e-06,0.0287,
4341,2048,,E5INDCEM_PROD,,,,,,,,2.894,,,,,,,,,,,
4342,2048,,E5IPPUAEROSOLS,,,,,,,,0.0002,,,,,,,,,,,
4343,2048,,E5IPPUCARBIDE_PROD,,,,,,,,0.0018,,,,,,,,,,,
4344,2048,,E5IPPUCARBONATE,,,,,,,,0.0593,,,,,,,,,,,
4345,2048,,E5IPPUFIRE_PROT,,,,,,,,0.0006,,,,,,,,,,,
4346,2048,,E5IPPUFLUOR_GLASS,,,,,,,,0.002,,,,,,,,,,,
4347,2048,,E5IPPUGLASS_PROD,,,,,,,,0.0978,,,,,,,,,,,
4348,2048,,E5IPPULIME_PROD,,,,,,,,0.0029,,,,,,,,,,,
4349,2048,,E5IPPULUBRI_GREASE,,,,,,,,0.0012,,,,,,,,,,,
4350,2048,,E5IPPULUBRI_OILS,,,,,,,,0.1445,,,,,,,,,,,
4351,2048,,E5IPPUPARAFFIN,,,,,,,,0.0156,,,,,,,,,,,
4352,2048,,E5IPPUREFR_AC,,,,,,,,0.6336,,,,,,,,,,,
4353,2048,,E5IPPUSF6_USE,,,,,,,,0.0287,,,,,,,,,,,
4354,2048,,,CO2e_IPPU,,1.9129691,,,,,,,,,,,,,,,,
4355,2048,,,,,,,,,,,4.0490179e-05,,,,,,,0.00050093478,,,
4356,2048,,,,,,,,,,,1.7352934e-05,,,,,,,0.00050093478,,,
4357,2048,,,,,,,,,,,5.7963036e-08,,,,,,,0.00050093478,,,
4358,2048,,,,,,,,,,,1.9547534e-06,,,,,,,0.00050093478,,,
4359,2048,,,,,,,,,,,1.1852442e-06,,,,,,,0.00050093478,,,
4360,2048,,,,,,,,,,,3.5977057e-08,,,,,,,0.00050093478,,,
4361,2048,,,,,,,,,,,2.8881582e-06,,,,,,,0.00050093478,,,
4362,2048,,,,,,,,,,,2.3984705e-08,,,,,,,0.00050093478,,,
4363,2048,,,,,,,,,,,3.1180116e-07,,,,,,,0.00050093478,,,
4364,2048,,,,,,,,,,,1.2663924e-05,,,,,,,0.00050093478,,,
4365,2048,,,,,,,,,,,1.1992352e-08,,,,,,,0.00050093478,,,
4366,2048,,,,,,,,,,,3.9974508e-08,,,,,,,0.00050093478,,,
4367,2048,,,,,,,,,,,5.7363419e-07,,,,,,,0.00050093478,,,
4368,2048,,,,,,,,,,,4.0490179e-05,,,,,,,0.00050093478,,,
4369,2048,,,,,,,,,,,5.7843113e-05,,,,,,,0.00050093478,,,
4370,2048,,,,,,,,,,,5.7843113e-05,,,,,,,0.00050093478,,,
4371,2048,,,,,,,,,,,5.7963036e-08,,,,,,,0.00050093478,,,
4372,2048,,,,,,,,,,,1.9547534e-06,,,,,,,0.00050093478,,,
4373,2048,,,,,,,,,,,1.1852442e-06,,,,,,,0.00050093478,,,
4374,2048,,,,,,,,,,,3.5977057e-08,,,,,,,0.00050093478,,,
4375,2048,,,,,,,,,,,2.8881582e-06,,,,,,,0.00050093478,,,
4376,2048,,,,,,,,,,,2.3984705e-08,,,,,,,0.00050093478,,,
4377,2048,,,,,,,,,,,3.1180116e-07,,,,,,,0.00050093478,,,
4378,2048,,,,,,,,,,,1.2663924e-05,,,,,,,0.00050093478,,,
4379,2048,,,,,,,,,,,1.1992352e-08,,,,,,,0.00050093478,,,
4380,2048,,,,,,,,,,,3.9974508e-08,,,,,,,0.00050093478,,,
4381,2048,,,,,,,,,,,5.7363419e-07,,,,,,,0.00050093478,,,
4382,2049,AEROSOLS,AEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
4383,2049,AEROSOLS,,CO2e_IPPU,,,,0.0002,,,,,,,,,,,,,,
4384,2049,AEROSOLS,,,0.0002,,,,2e-08,2e-08,,,,0.0002,2e-08,,,0.0002,,,0.0002,
4385,2049,CARBIDE_PROD,CARBIDE_PROD,,,,,,,,,,,,,0.0019,0.0019,,,,,
4386,2049,CARBIDE_PROD,,CO2e_IPPU,,,,0.00209,,,,,,,,,,,,,,
4387,2049,CARBIDE_PROD,,,0.0019,,,,1.9e-07,1.9e-07,,,3.529578e-08,0.0019,1.9e-07,,,0.0019,,7.1463192e-08,0.0019,
4388,2049,CARBONATE,CARBONATE,,,,,,,,,,,,,0.0628,0.0628,,,,,
4389,2049,CARBONATE,,CO2e_IPPU,,,,0.02605572,,,,,,,,,,,,,,
4390,2049,CARBONATE,,,0.0628,,,,6.28e-06,6.28e-06,,,1.1666184e-06,0.0628,6.28e-06,,,0.0628,,2.3620466e-06,0.0628,
4391,2049,FIRE_PROT,FIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
4392,2049,FIRE_PROT,,CO2e_IPPU,,,,0.0006,,,,,,,,,,,,,,
4393,2049,FIRE_PROT,,,0.0006,,,,6e-08,6e-08,,,1.1146036e-08,0.0006,6e-08,,,0.0006,,2.2567324e-08,0.0006,
4394,2049,FLUOR_GLASS,FLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
4395,2049,FLUOR_GLASS,,CO2e_IPPU,,,,0.002,,,,,,,,,,,,,,
4396,2049,FLUOR_GLASS,,,0.002,,,,2e-07,2e-07,,,3.7153453e-08,0.002,2e-07,,,0.002,,7.5224412e-08,0.002,
4397,2049,GLASS_PROD,GLASS_PROD,,,,,,,,,,,,,0.1036,0.1036,,,,,
4398,2049,GLASS_PROD,,CO2e_IPPU,,,,0.1036,,,,,,,,,,,,,,
4399,2049,GLASS_PROD,,,0.1036,,,,1.036e-05,1.036e-05,,,1.9245488e-06,0.1036,1.036e-05,,,0.1036,,3.8966246e-06,0.1036,
4400,2049,IMP_REFR_AC,REFR_AC,,,,,,,,,,,,,0.6336,0.6336,,,,,
4401,2049,IMP_REFR_AC,,CO2e_IPPU,,,,0.6336,,,,,,,,,,,,,,
4402,2049,IMP_REFR_AC,,,0.6336,,,,6.336e-05,6.336e-05,,,1.1770214e-05,0.6336,6.336e-05,,,0.6336,,2.3831094e-05,0.6336,
4403,2049,LIME_PROD,LIME_PROD,,,,,,,,,,,,,0.0029,0.0029,,,,,
4404,2049,LIME_PROD,,CO2e_IPPU,,,,0.0029,,,,,,,,,,,,,,
4405,2049,LIME_PROD,,,99999.0,,,,2.9e-07,2.9e-07,,,5.3872506e-08,99999.0,2.9e-07,,,99999.0,,1.090754e-07,0.0029,
4406,2049,LUBRI_GREASE,LUBRI_GREASE,,,,,,,,,,,,,0.0013,0.0013,,,,,
4407,2049,LUBRI_GREASE,,CO2e_IPPU,,,,0.00019162,,,,,,,,,,,,,,
4408,2049,LUBRI_GREASE,,,0.0013,,,,1.3e-07,1.3e-07,,,2.4149744e-08,0.0013,1.3e-07,,,0.0013,,4.8895868e-08,0.0013,
4409,2049,LUBRI_OILS,LUBRI_OILS,,,,,,,,,,,,,0.153,0.153,,,,,
4410,2049,LUBRI_OILS,,CO2e_IPPU,,,,0.0902088,,,,,,,,,,,,,,
4411,2049,LUBRI_OILS,,,0.153,,,,1.53e-05,1.53e-05,,,2.8422391e-06,0.153,1.53e-05,,,0.153,,5.7546676e-06,0.153,
4412,2049,PARAFFIN,PARAFFIN,,,,,,,,,,,,,0.0165,0.0165,,,,,
4413,2049,PARAFFIN,,CO2e_IPPU,,,,0.0097284,,,,,,,,,,,,,,
4414,2049,PARAFFIN,,,0.0165,,,,1.65e-06,1.65e-06,,,3.0651598e-07,0.0165,1.65e-06,,,0.0165,,6.206014e-07,0.0165,
4415,2049,PROD_CEM,CEM_PROD,,,,,,,,,,,,,2.93,2.93,,,,,
4416,2049,PROD_CEM,CLK_PROD,,,,,,,,,,,,,,,,,,,2.051
4417,2049,PROD_CEM,RAW_MAT_CEM,,,,,,,,,,,,,,,,,,,0.879
4418,2049,PROD_CEM,,,99999.0,,,,0.000293,0.000293,,,5.4429808e-05,99999.0,0.000293,,,99999.0,,0.00011020376,2.93,
4419,2049,PROD_CLK_TRAD,CLK_PROD,,,,,,,,,,,,,2.051,2.051,,,,,
4420,2049,PROD_CLK_TRAD,RAW_MAT_CLK,,,,,,,,,,,,,,,,,,,2.051
4421,2049,PROD_CLK_TRAD,,CO2e_IPPU,,,,1.0671394,,,,,,,,,,,,,,
4422,2049,PROD_CLK_TRAD,,,99999.0,,,,0.0002051,0.0002051,,,3.8100866e-05,99999.0,0.0002051,,,99999.0,,7.7142635e-05,2.051,
4423,2049,RAW_MAT_CEM,RAW_MAT_CEM,,,,,,,,,,,,,0.879,0.879,,,,,
4424,2049,RAW_MAT_CEM,,,99999.0,,,,8.79e-05,8.79e-05,,,1.6328942e-05,99999.0,8.79e-05,,,99999.0,,3.3061129e-05,0.879,
4425,2049,RAW_MAT_CLK,RAW_MAT_CLK,,,,,,,,,,,,,2.051,2.051,,,,,
4426,2049,RAW_MAT_CLK,,,99999.0,,,,0.0002051,0.0002051,,,3.8100866e-05,99999.0,0.0002051,,,99999.0,,7.7142635e-05,2.051,
4427,2049,SF6_USE,SF6_USE,,,,,,,,,,,,,0.0292,0.0292,,,,,
4428,2049,SF6_USE,,CO2e_IPPU,,,,0.00069788,,,,,,,,,,,,,,
4429,2049,SF6_USE,,,0.0292,,,,2.92e-06,2.92e-06,,,5.4244041e-07,0.0292,2.92e-06,,,0.0292,,1.0982764e-06,0.0292,
4430,2049,T5AEROSOLSIPPU,AEROSOLS,,,,,,,,,,,,,,,,,,,0.0002
4431,2049,T5AEROSOLSIPPU,E5IPPUAEROSOLS,,,,,,,,,,,,,0.0002,0.0002,,,,,
4432,2049,T5AEROSOLSIPPU,,,99999.0,,,,2e-08,2e-08,,,,99999.0,2e-08,,,99999.0,,,0.0002,
4433,2049,T5CARBIDE_PRODIPPU,CARBIDE_PROD,,,,,,,,,,,,,,,,,,,0.0019
4434,2049,T5CARBIDE_PRODIPPU,E5IPPUCARBIDE_PROD,,,,,,,,,,,,,0.0019,0.0019,,,,,
4435,2049,T5CARBIDE_PRODIPPU,,,99999.0,,,,1.9e-07,1.9e-07,,,3.529578e-08,99999.0,1.9e-07,,,99999.0,,7.1463192e-08,0.0019,
4436,2049,T5CARBONATEIPPU,CARBONATE,,,,,,,,,,,,,,,,,,,0.0628
4437,2049,T5CARBONATEIPPU,E5IPPUCARBONATE,,,,,,,,,,,,,0.0628,0.0628,,,,,
4438,2049,T5CARBONATEIPPU,,,99999.0,,,,6.28e-06,6.28e-06,,,1.1666184e-06,99999.0,6.28e-06,,,99999.0,,2.3620466e-06,0.0628,
4439,2049,T5CEM_PRODIND,CEM_PROD,,,,,,,,,,,,,,,,,,,2.93
4440,2049,T5CEM_PRODIND,E5INDCEM_PROD,,,,,,,,,,,,,2.93,2.93,,,,,
4441,2049,T5CEM_PRODIND,,,99999.0,,,,0.000293,0.000293,,,5.4429808e-05,99999.0,0.000293,,,99999.0,,0.00011020376,2.93,
4442,2049,T5FIRE_PROTIPPU,E5IPPUFIRE_PROT,,,,,,,,,,,,,0.0006,0.0006,,,,,
4443,2049,T5FIRE_PROTIPPU,FIRE_PROT,,,,,,,,,,,,,,,,,,,0.0006
4444,2049,T5FIRE_PROTIPPU,,,99999.0,,,,6e-08,6e-08,,,1.1146036e-08,99999.0,6e-08,,,99999.0,,2.2567324e-08,0.0006,
4445,2049,T5FLUOR_GLASSIPPU,E5IPPUFLUOR_GLASS,,,,,,,,,,,,,0.002,0.002,,,,,
4446,2049,T5FLUOR_GLASSIPPU,FLUOR_GLASS,,,,,,,,,,,,,,,,,,,0.002
4447,2049,T5FLUOR_GLASSIPPU,,,99999.0,,,,2e-07,2e-07,,,3.7153453e-08,99999.0,2e-07,,,99999.0,,7.5224412e-08,0.002,
4448,2049,T5GLASS_PRODIPPU,E5IPPUGLASS_PROD,,,,,,,,,,,,,0.1036,0.1036,,,,,
4449,2049,T5GLASS_PRODIPPU,GLASS_PROD,,,,,,,,,,,,,,,,,,,0.1036
4450,2049,T5GLASS_PRODIPPU,,,99999.0,,,,1.036e-05,1.036e-05,,,1.9245488e-06,99999.0,1.036e-05,,,99999.0,,3.8966246e-06,0.1036,
